customer_id,snapshot_date,age,employment_type,monthly_income,avg_monthly_spend,spend_volatility,salary_drop_pct,emi_amount,emi_to_income_ratio,credit_limit,credit_utilization,utilization_trend_slope,missed_payments_6m,late_payment_count_6m,days_since_last_payment,num_credit_accounts,recent_inquiries_3m,macro_stress_index,target_pre_delinquent
106266,2024-02-03 18:00:00,42,salaried,92860.43,51574.74,0.454,0.05,13467.73,0.145,417792.64,0.135,-0.048,0,0,2,3,0.0,0.693,0
110210,2024-02-03 19:00:00,48,salaried,127379.59,73732.49,0.117,0.161,32358.89,0.254,453648.32,0.55,0.005,0,0,6,7,1.0,0.543,0
104715,2024-02-03 21:00:00,53,self_employed,49854.62,44703.5,0.301,0.091,8651.5,0.174,172002.14,0.252,0.107,0,1,4,8,0.0,0.482,0
111977,2024-02-03 21:00:00,29,salaried,58487.64,44742.62,0.398,0.06,12538.95,0.214,222311.44,0.331,-0.111,1,1,8,6,0.0,0.556,0
110846,2024-02-03 22:00:00,47,self_employed,39705.08,21016.35,0.236,-0.013,12146.5,0.306,60527.57,0.262,0.112,1,0,24,4,0.0,0.393,0
109424,2024-02-03 22:00:00,56,salaried,15000.0,5731.61,0.305,-0.139,3413.58,0.228,539368.07,0.417,0.152,0,0,4,5,0.0,0.89,0
100885,2024-02-03 22:00:00,32,self_employed,73181.79,56926.67,0.102,-0.03,12735.78,0.174,252884.74,0.646,0.116,0,0,16,3,1.0,0.274,0
108611,2024-02-03 23:00:00,43,salaried,102150.12,79062.44,0.707,-0.028,32226.24,0.315,303922.74,0.249,0.034,1,1,9,3,0.0,0.381,0
109701,2024-02-03 23:00:00,59,salaried,60284.62,42881.92,0.284,-0.102,14664.06,0.243,153712.36,0.394,-0.051,0,0,21,3,0.0,0.567,0
108967,2024-02-03 23:00:00,25,salaried,47147.6,19691.51,0.057,0.022,2611.35,0.055,142507.43,0.119,-0.046,0,0,3,6,2.0,0.428,0
105373,2024-02-03 23:00:00,24,salaried,63399.31,25680.05,0.19,-0.227,10061.24,0.159,88559.26,0.23,-0.063,0,1,28,7,0.0,0.709,0
110139,2024-02-03 23:00:00,55,self_employed,69157.11,27641.36,0.493,0.116,5683.67,0.082,148752.84,0.323,0.032,0,1,2,2,0.0,0.252,0
103303,2024-02-04 00:00:00,33,salaried,96361.59,73417.58,0.879,0.052,8583.81,0.089,93360.59,0.199,0.166,1,0,9,2,1.0,0.474,1
103490,2024-02-04 00:00:00,36,salaried,56555.96,46494.88,0.191,-0.037,7467.37,0.132,370150.61,0.66,0.069,1,1,20,4,1.0,0.543,1
107269,2024-02-04 02:00:00,38,self_employed,56357.06,34972.94,0.121,-0.088,19336.28,0.343,453105.93,0.37,-0.023,1,0,9,7,0.0,0.411,0
109372,2024-02-04 02:00:00,48,salaried,64684.33,45302.22,0.447,-0.072,22499.43,0.348,358886.26,0.261,0.118,1,0,15,2,1.0,0.689,1
106448,2024-02-04 02:00:00,24,salaried,38740.48,29824.87,0.141,-0.099,12584.71,0.325,256792.26,0.389,-0.211,0,0,29,4,1.0,0.382,0
105953,2024-02-04 05:00:00,35,salaried,44560.34,28164.27,0.417,-0.075,6785.17,0.152,430524.96,0.159,0.167,0,1,4,7,0.0,0.433,0
101005,2024-02-04 06:00:00,49,salaried,80574.05,43411.15,0.419,0.073,12950.58,0.161,369326.07,0.35,-0.043,0,0,8,8,1.0,0.872,0
108793,2024-02-04 06:00:00,27,salaried,64060.6,42758.32,0.397,-0.005,19998.47,0.312,124235.97,0.227,-0.01,1,0,9,5,1.0,0.197,0
106795,2024-02-04 07:00:00,34,salaried,93943.35,81139.99,0.292,0.004,25371.84,0.27,329241.83,0.05,-0.033,1,0,87,6,0.0,0.644,0
100526,2024-02-04 07:00:00,33,salaried,76488.02,48409.51,0.507,-0.0,10860.82,0.142,295845.58,0.335,-0.007,0,1,14,5,0.0,0.602,0
114159,2024-02-04 07:00:00,29,salaried,71546.42,59851.04,0.342,0.047,17748.05,0.248,134339.55,0.373,-0.061,0,0,10,1,0.0,0.816,0
110234,2024-02-04 08:00:00,58,contract,44996.37,34164.94,0.477,-0.069,13258.7,0.295,390030.02,0.257,0.226,3,0,2,4,0.0,0.557,1
101226,2024-02-04 08:00:00,34,contract,104103.42,84125.54,0.633,-0.251,5425.7,0.052,116794.69,0.284,0.098,1,0,12,1,1.0,0.302,0
103095,2024-02-04 08:00:00,27,salaried,15000.0,12274.52,0.175,-0.049,2245.3,0.15,335626.66,0.354,-0.148,1,1,20,4,0.0,0.469,0
109740,2024-02-04 09:00:00,22,self_employed,36788.65,13350.28,0.209,-0.022,8415.95,0.229,306193.4,0.541,-0.001,0,0,12,3,0.0,0.605,0
114238,2024-02-04 09:00:00,44,self_employed,106029.19,81215.05,0.181,-0.023,18919.74,0.178,249107.93,0.187,-0.031,1,3,5,4,0.0,0.512,1
100422,2024-02-04 09:00:00,22,salaried,84074.26,62369.77,0.322,-0.008,19035.46,0.226,216001.45,0.21,0.092,1,1,6,2,1.0,0.923,0
110523,2024-02-04 09:00:00,21,salaried,71096.77,52930.2,0.441,-0.086,18856.91,0.265,240954.04,0.33,0.103,0,0,8,6,0.0,0.592,0
111123,2024-02-04 11:00:00,33,salaried,94752.69,49333.98,0.05,-0.037,19772.23,0.209,391342.31,0.213,-0.073,0,0,36,5,0.0,0.486,0
100892,2024-02-04 11:00:00,51,self_employed,40037.88,16732.19,0.185,-0.02,12711.82,0.317,182199.04,0.338,-0.001,0,0,48,5,0.0,0.623,0
112616,2024-02-04 11:00:00,29,salaried,84991.69,61584.86,0.409,0.311,18418.76,0.217,264768.65,0.058,-0.089,0,0,42,7,0.0,0.376,0
100353,2024-02-04 14:00:00,46,salaried,45136.21,18342.72,0.575,0.013,8527.63,0.189,179914.62,0.085,0.091,0,0,0,4,2.0,0.514,0
102090,2024-02-04 14:00:00,49,self_employed,50759.97,39549.87,0.197,-0.01,2877.46,0.057,197705.51,0.55,0.128,0,1,20,7,2.0,0.55,0
110071,2024-02-04 14:00:00,56,salaried,97519.57,67525.85,0.342,-0.033,22250.26,0.228,283603.05,0.257,-0.006,0,2,61,5,1.0,0.566,0
111439,2024-02-04 15:00:00,54,contract,66307.31,59034.6,0.216,0.131,11581.15,0.175,229781.68,0.392,0.017,0,0,60,2,2.0,0.55,0
114504,2024-02-04 16:00:00,45,salaried,48799.31,41960.97,0.37,0.118,3691.39,0.076,280868.58,0.191,-0.058,0,1,40,6,1.0,0.595,0
107237,2024-02-04 16:00:00,46,salaried,43578.92,34722.73,0.512,0.052,13499.81,0.31,231415.6,0.456,-0.034,0,0,26,7,1.0,0.503,0
108343,2024-02-04 16:00:00,31,self_employed,80567.81,36251.07,0.602,-0.002,27444.32,0.341,172897.12,0.329,-0.106,0,1,40,8,0.0,0.575,0
100985,2024-02-04 16:00:00,27,salaried,73197.88,48938.32,0.627,-0.021,25393.31,0.347,85469.87,0.302,0.032,3,0,3,8,1.0,0.626,1
111650,2024-02-04 18:00:00,27,self_employed,100202.83,85568.87,0.568,0.087,9835.24,0.098,193887.41,0.333,-0.088,1,1,32,3,0.0,0.274,0
106688,2024-02-04 18:00:00,26,self_employed,36467.06,27892.24,0.066,0.042,3389.32,0.093,251551.74,0.185,0.043,1,0,22,1,0.0,0.325,0
114526,2024-02-04 19:00:00,44,salaried,80380.59,54667.03,0.269,-0.201,20768.33,0.258,585375.44,0.195,-0.121,2,1,0,5,0.0,0.971,1
105628,2024-02-04 19:00:00,31,self_employed,72305.07,40188.84,0.346,-0.146,15288.73,0.211,329388.51,0.571,0.021,2,0,28,5,0.0,0.644,1
106948,2024-02-04 21:00:00,51,salaried,73223.34,50509.85,0.118,0.079,23077.65,0.315,449811.37,0.233,0.135,0,0,20,3,0.0,0.552,0
106058,2024-02-04 22:00:00,49,salaried,48455.93,39941.31,0.397,-0.101,15786.56,0.326,286037.23,0.392,0.08,0,0,43,2,1.0,0.586,0
111686,2024-02-04 23:00:00,31,salaried,57834.17,29276.05,0.45,0.081,18132.53,0.314,158464.49,0.543,-0.027,1,0,10,5,0.0,0.643,1
109512,2024-02-04 23:00:00,41,self_employed,42248.04,34599.96,0.554,-0.108,14366.15,0.34,467313.31,0.424,-0.064,0,1,39,7,0.0,0.684,0
107927,2024-02-05 00:00:00,50,salaried,34210.94,18548.58,0.55,-0.059,7887.27,0.231,270259.57,0.417,-0.092,0,1,8,5,1.0,0.91,0
114781,2024-02-05 02:00:00,59,self_employed,54068.3,35976.39,0.228,0.143,12602.77,0.233,50000.0,0.213,0.167,0,0,44,2,0.0,0.402,0
111211,2024-02-05 02:00:00,29,salaried,67394.97,30358.84,0.36,-0.172,19998.76,0.297,206113.86,0.484,0.002,1,1,20,4,0.0,0.506,1
103829,2024-02-05 04:00:00,32,self_employed,67575.99,27428.93,0.411,-0.097,18476.86,0.273,50000.0,0.165,-0.034,2,0,17,2,0.0,0.268,1
101833,2024-02-05 05:00:00,34,salaried,79809.86,34779.44,0.461,0.227,7053.21,0.088,380461.04,0.035,0.039,0,2,49,6,2.0,0.655,0
111551,2024-02-05 05:00:00,22,self_employed,77365.13,40563.16,0.388,-0.002,14470.84,0.187,98715.98,0.196,0.003,0,0,7,8,0.0,0.534,0
109961,2024-02-05 05:00:00,31,salaried,92677.25,46568.28,0.225,-0.086,11200.33,0.121,245673.51,0.413,0.004,1,2,5,6,1.0,0.685,1
105882,2024-02-05 05:00:00,59,salaried,82201.65,67746.77,0.499,-0.129,21161.16,0.257,127783.04,0.23,0.086,0,1,28,3,1.0,0.576,0
100777,2024-02-05 06:00:00,41,self_employed,69369.92,35194.25,0.494,0.005,23701.13,0.342,164625.38,0.291,0.056,0,0,18,6,1.0,0.428,0
114740,2024-02-05 06:00:00,29,salaried,64563.32,24732.87,0.378,-0.116,12205.37,0.189,353409.8,0.456,0.049,0,0,0,6,1.0,0.734,0
109470,2024-02-05 07:00:00,51,self_employed,61459.75,36083.34,0.801,0.208,10162.71,0.165,127773.09,0.195,0.072,0,1,6,2,0.0,0.46,0
106060,2024-02-05 07:00:00,28,salaried,15000.0,10690.69,0.115,-0.227,4869.51,0.325,282472.79,0.258,-0.061,0,1,69,6,1.0,0.518,0
105743,2024-02-05 08:00:00,48,salaried,90931.88,55527.69,0.619,-0.001,30839.7,0.339,226436.91,0.334,0.015,0,0,11,2,2.0,0.658,0
112595,2024-02-05 08:00:00,43,salaried,98147.47,51841.68,0.418,0.121,13206.93,0.135,286185.11,0.146,0.032,0,1,35,7,0.0,0.496,0
108245,2024-02-05 09:00:00,22,salaried,94218.45,75245.47,0.458,-0.122,30748.14,0.326,168283.47,0.187,0.086,1,0,3,4,0.0,0.65,0
111506,2024-02-05 10:00:00,38,salaried,26556.37,22101.12,0.318,0.092,3125.94,0.118,233383.55,0.115,0.131,1,0,15,1,0.0,0.361,0
100398,2024-02-05 11:00:00,38,salaried,41633.94,24796.92,0.303,-0.016,10817.48,0.26,327667.64,0.35,0.075,1,2,10,8,1.0,0.322,0
100323,2024-02-05 13:00:00,39,self_employed,93740.42,57613.57,0.332,0.007,4840.53,0.052,543500.1,0.147,-0.041,1,0,27,2,0.0,0.537,0
114695,2024-02-05 14:00:00,43,salaried,112620.88,68971.72,0.259,0.001,25849.57,0.23,351782.59,0.343,0.183,0,0,11,1,1.0,0.646,0
100161,2024-02-05 14:00:00,25,self_employed,65142.24,40058.44,0.55,0.112,9833.97,0.151,252545.03,0.368,-0.01,0,1,15,7,1.0,0.479,1
102458,2024-02-05 15:00:00,53,self_employed,51696.67,21175.67,0.53,0.045,2865.52,0.055,252259.84,0.1,0.052,1,0,51,5,0.0,0.567,0
103595,2024-02-05 17:00:00,42,salaried,49494.68,37689.23,0.495,-0.098,14129.55,0.285,393790.27,0.228,0.071,1,0,5,3,0.0,0.23,0
104495,2024-02-05 17:00:00,24,self_employed,54191.57,38095.17,0.176,-0.027,5336.8,0.098,330822.46,0.277,-0.009,2,2,18,1,0.0,0.422,1
110161,2024-02-05 17:00:00,58,salaried,70096.82,46778.32,0.22,0.12,24523.31,0.35,101698.98,0.438,0.078,1,1,1,3,1.0,0.561,1
111541,2024-02-05 18:00:00,58,salaried,63745.62,23806.3,0.64,0.032,15856.87,0.249,457831.06,0.264,0.151,1,0,4,3,0.0,0.676,0
106520,2024-02-05 18:00:00,33,salaried,102285.33,64982.79,0.204,-0.23,13167.48,0.129,375950.11,0.246,0.004,1,1,25,3,0.0,0.636,0
103328,2024-02-05 19:00:00,40,contract,91620.29,66480.65,0.233,-0.256,15416.15,0.168,87569.28,0.298,0.046,1,0,2,3,1.0,0.168,0
100001,2024-02-05 20:00:00,25,salaried,120666.0,67908.93,0.449,0.14,22571.83,0.187,222627.78,0.301,-0.1,1,1,20,8,0.0,0.766,1
104621,2024-02-05 21:00:00,27,salaried,46893.02,17850.63,0.247,-0.087,7020.16,0.15,341519.02,0.16,0.011,0,0,61,1,1.0,0.536,0
103779,2024-02-05 21:00:00,31,salaried,124713.63,55861.58,0.6,0.085,24527.47,0.197,318188.79,0.173,-0.108,0,0,5,2,0.0,0.78,0
112660,2024-02-05 21:00:00,21,contract,36358.0,16140.49,0.406,0.019,4797.74,0.132,317798.15,0.516,0.02,0,0,6,2,1.0,0.718,0
114731,2024-02-05 22:00:00,36,contract,76016.01,66751.15,0.402,-0.013,4137.76,0.054,158000.04,0.132,0.04,0,1,14,7,0.0,0.382,0
110776,2024-02-05 23:00:00,52,salaried,79859.38,52932.63,0.238,-0.083,5753.75,0.072,371026.55,0.533,0.066,0,1,19,1,0.0,0.533,0
113103,2024-02-05 23:00:00,23,self_employed,57004.53,31932.63,0.608,-0.112,10478.58,0.184,224768.03,0.227,-0.113,0,0,6,1,1.0,0.473,0
100113,2024-02-05 23:00:00,45,self_employed,76774.41,68175.03,0.311,-0.014,10589.36,0.138,82303.4,0.237,0.073,0,0,2,3,0.0,0.518,0
104439,2024-02-06 00:00:00,44,salaried,57157.89,40514.8,0.13,-0.22,18096.6,0.317,207239.57,0.409,0.076,0,1,31,3,1.0,0.529,1
108001,2024-02-06 00:00:00,51,salaried,100109.27,74296.19,0.201,0.009,14359.62,0.143,250713.09,0.445,-0.067,1,0,17,5,0.0,0.521,0
107153,2024-02-06 00:00:00,22,self_employed,82488.51,42815.11,0.487,-0.236,28730.91,0.348,273232.59,0.685,0.004,1,0,7,6,0.0,0.545,1
107682,2024-02-06 01:00:00,28,salaried,46924.75,39258.52,0.215,0.005,2547.19,0.054,462203.77,0.197,-0.065,0,0,43,8,0.0,0.73,0
105413,2024-02-06 01:00:00,48,salaried,88179.8,70691.02,0.561,0.029,23631.94,0.268,223221.17,0.318,0.069,0,0,0,5,2.0,0.402,0
105669,2024-02-06 03:00:00,47,contract,37137.7,20508.5,0.291,0.22,6221.1,0.168,355731.72,0.345,0.073,1,1,6,6,1.0,0.462,1
102085,2024-02-06 03:00:00,35,contract,79152.72,45648.22,0.538,-0.108,15716.5,0.199,91261.57,0.185,-0.009,1,0,16,8,1.0,0.397,0
110209,2024-02-06 04:00:00,56,salaried,58479.57,27917.34,0.228,0.007,12381.13,0.212,306717.84,0.378,-0.011,0,0,17,1,0.0,0.412,0
112224,2024-02-06 04:00:00,33,salaried,53991.66,21473.04,0.12,-0.105,18689.0,0.346,86411.43,0.286,0.087,0,1,30,1,0.0,0.599,0
103358,2024-02-06 05:00:00,52,salaried,81157.05,58383.15,0.613,-0.18,5365.38,0.066,243559.42,0.242,-0.053,1,2,13,2,0.0,0.819,1
114491,2024-02-06 05:00:00,33,self_employed,52343.31,22691.17,0.306,-0.123,17009.06,0.325,139584.18,0.378,-0.018,0,1,60,4,0.0,0.514,0
111947,2024-02-06 05:00:00,23,salaried,95520.91,49693.78,0.461,0.026,32697.21,0.342,344828.3,0.468,0.137,0,1,2,2,0.0,0.474,0
109709,2024-02-06 05:00:00,55,self_employed,44278.45,17768.71,0.381,-0.056,2433.96,0.055,103577.76,0.103,-0.01,1,1,56,8,0.0,0.601,0
107415,2024-02-06 05:00:00,36,salaried,66437.89,55617.89,0.55,0.035,5929.78,0.089,100034.76,0.234,-0.098,1,1,51,8,1.0,0.725,0
107717,2024-02-06 06:00:00,52,salaried,56377.53,22970.33,0.296,-0.035,4182.83,0.074,312491.62,0.377,-0.003,0,1,16,4,0.0,0.752,0
110695,2024-02-06 06:00:00,21,salaried,115415.59,55487.81,0.58,0.019,24864.29,0.215,338606.53,0.502,-0.066,0,2,1,5,2.0,0.789,1
106435,2024-02-06 06:00:00,40,salaried,69977.71,54415.93,0.568,0.123,10572.1,0.151,216875.69,0.198,0.149,1,1,36,1,0.0,0.31,0
103911,2024-02-06 06:00:00,47,self_employed,81724.64,33828.32,0.635,-0.006,22866.66,0.28,294942.3,0.337,0.081,0,2,39,8,0.0,0.584,1
110775,2024-02-06 07:00:00,37,salaried,75488.98,32202.91,0.156,-0.046,10766.72,0.143,393821.69,0.528,-0.121,0,0,11,5,0.0,0.519,0
109852,2024-02-06 08:00:00,49,self_employed,84125.95,45450.38,0.212,0.006,29219.62,0.347,125555.61,0.4,0.133,0,0,39,3,0.0,0.645,0
107203,2024-02-06 09:00:00,45,contract,65434.19,36207.53,0.118,-0.02,12184.42,0.186,323181.23,0.275,-0.033,1,2,21,5,0.0,0.803,0
102156,2024-02-06 10:00:00,33,self_employed,117870.04,48341.06,0.06,0.084,25784.65,0.219,364188.95,0.286,-0.078,0,1,14,2,1.0,0.405,0
109353,2024-02-06 10:00:00,57,contract,89759.21,75573.46,0.323,0.079,21825.92,0.243,333105.99,0.396,0.135,0,0,5,4,2.0,0.651,0
100341,2024-02-06 12:00:00,38,self_employed,43148.82,22253.67,0.441,0.069,10485.93,0.243,215798.53,0.076,-0.005,0,1,1,2,0.0,0.367,0
100753,2024-02-06 12:00:00,39,self_employed,56272.7,41814.31,0.317,0.017,18241.1,0.324,216208.59,0.041,-0.043,0,1,20,1,0.0,0.588,0
110141,2024-02-06 13:00:00,60,self_employed,57739.05,27083.24,0.619,-0.04,14385.08,0.249,274845.08,0.336,0.007,0,1,4,7,0.0,0.411,0
105567,2024-02-06 13:00:00,45,salaried,68952.89,37463.08,0.346,-0.026,7278.01,0.106,213821.08,0.149,0.054,1,1,25,1,0.0,0.432,1
106961,2024-02-06 13:00:00,48,salaried,64708.21,46643.59,0.345,-0.015,7958.76,0.123,222424.27,0.164,-0.059,0,0,28,3,0.0,0.622,0
100067,2024-02-06 14:00:00,47,salaried,53452.59,27914.04,0.077,0.096,18278.9,0.342,149044.78,0.167,-0.007,0,0,16,4,1.0,0.426,0
107868,2024-02-06 15:00:00,53,salaried,26363.21,13768.99,0.385,0.191,4371.4,0.166,128431.48,0.434,-0.087,1,0,17,1,1.0,0.385,0
111142,2024-02-06 15:00:00,49,self_employed,78017.68,68213.56,0.53,0.138,21492.71,0.275,424572.53,0.164,0.037,0,2,23,8,0.0,0.477,0
105689,2024-02-06 16:00:00,52,contract,56679.63,41632.04,0.328,0.045,16665.7,0.294,310820.75,0.179,0.211,0,2,13,5,1.0,0.702,1
109925,2024-02-06 17:00:00,55,salaried,59593.45,46391.97,0.05,-0.079,8684.8,0.146,121788.63,0.245,-0.033,0,1,11,2,0.0,0.524,0
102989,2024-02-06 18:00:00,46,salaried,41172.78,18786.56,0.258,0.01,2873.41,0.07,306263.86,0.022,-0.043,1,0,7,4,1.0,0.342,0
102652,2024-02-06 18:00:00,23,salaried,38703.37,14312.4,0.302,0.031,5942.69,0.154,282419.39,0.277,-0.012,1,1,0,7,1.0,0.581,0
105400,2024-02-06 18:00:00,59,salaried,65527.8,57783.26,0.455,0.015,5090.35,0.078,50000.0,0.127,0.121,0,1,2,5,0.0,0.668,0
103209,2024-02-06 18:00:00,52,self_employed,119793.16,106259.15,0.396,-0.176,34887.49,0.291,167231.48,0.295,0.004,2,0,9,8,0.0,0.588,1
109537,2024-02-06 19:00:00,56,self_employed,48606.8,37129.48,0.05,-0.14,16043.43,0.33,310094.52,0.351,-0.033,1,1,35,3,0.0,0.666,0
111150,2024-02-06 21:00:00,60,self_employed,81316.66,56072.6,0.581,0.224,15955.44,0.196,206518.82,0.481,0.078,0,1,28,3,1.0,0.299,0
106258,2024-02-06 21:00:00,43,salaried,83818.36,54091.61,0.405,-0.126,8317.65,0.099,282688.38,0.109,0.215,0,3,7,7,1.0,0.648,0
103907,2024-02-06 22:00:00,58,self_employed,84780.06,68739.2,0.545,0.026,19391.0,0.229,361668.6,0.336,-0.041,0,0,4,4,1.0,0.516,0
104334,2024-02-06 22:00:00,53,salaried,88834.91,75326.55,0.067,-0.087,17711.39,0.199,253392.51,0.574,0.003,0,0,18,4,0.0,0.489,0
110497,2024-02-06 22:00:00,44,contract,53054.67,21600.03,0.316,-0.189,16632.42,0.313,186196.05,0.065,0.093,0,0,6,1,0.0,0.794,0
107727,2024-02-06 22:00:00,35,salaried,73483.63,54770.42,0.264,0.037,14613.65,0.199,146058.82,0.299,-0.088,0,1,79,8,1.0,0.835,0
103232,2024-02-06 23:00:00,31,self_employed,52919.12,39313.46,0.501,0.095,10923.84,0.206,122941.1,0.154,0.056,0,0,22,1,0.0,0.39,0
105248,2024-02-07 00:00:00,23,self_employed,88412.95,73319.16,0.571,0.071,26509.13,0.3,526808.23,0.358,-0.027,0,2,5,6,0.0,0.562,1
114218,2024-02-07 00:00:00,48,salaried,71054.55,31807.99,0.399,-0.115,5711.51,0.08,246485.35,0.117,-0.02,0,0,29,7,1.0,0.72,0
106970,2024-02-07 01:00:00,23,salaried,43773.31,27279.25,0.473,0.087,4535.75,0.104,262911.89,0.126,-0.032,2,0,8,4,0.0,0.801,0
107308,2024-02-07 01:00:00,51,salaried,79233.52,31384.48,0.694,0.063,25057.74,0.316,287021.45,0.234,0.019,2,0,22,6,1.0,0.594,1
106926,2024-02-07 01:00:00,25,contract,92345.39,34385.26,0.404,0.308,10769.76,0.117,50000.0,0.479,0.0,1,0,37,6,0.0,0.477,0
108441,2024-02-07 01:00:00,51,self_employed,98509.98,56382.31,0.239,-0.135,25970.64,0.264,327916.26,0.196,0.071,1,0,1,5,0.0,0.837,0
108821,2024-02-07 02:00:00,27,salaried,48264.84,27322.66,0.355,-0.127,2526.51,0.052,252726.9,0.04,0.049,0,0,21,8,0.0,0.533,0
104061,2024-02-07 02:00:00,58,salaried,36516.79,29712.45,0.465,0.033,12407.15,0.34,50000.0,0.35,0.032,0,0,56,1,0.0,0.596,0
101572,2024-02-07 03:00:00,31,self_employed,78219.36,66921.58,0.366,-0.139,4755.95,0.061,215482.42,0.65,-0.149,0,1,50,3,0.0,0.383,0
114508,2024-02-07 03:00:00,50,self_employed,42783.48,33601.1,0.423,0.008,7259.98,0.17,50000.0,0.228,-0.003,0,0,0,6,0.0,0.588,0
107440,2024-02-07 04:00:00,50,salaried,38411.05,22212.57,0.068,0.217,1958.24,0.051,216251.52,0.345,0.06,0,0,2,5,1.0,0.859,0
108065,2024-02-07 04:00:00,59,salaried,49292.69,25586.57,0.384,0.066,9043.65,0.183,283613.77,0.429,0.013,0,0,24,8,0.0,0.163,0
101244,2024-02-07 04:00:00,56,salaried,82117.62,54770.78,0.424,-0.071,15278.43,0.186,180793.53,0.281,-0.073,1,0,1,1,0.0,0.602,0
104912,2024-02-07 05:00:00,32,salaried,75067.31,50145.83,0.28,-0.115,9092.81,0.121,309741.48,0.71,0.04,1,1,9,8,0.0,0.653,1
101447,2024-02-07 06:00:00,21,salaried,75430.61,45745.0,0.352,-0.019,4745.51,0.063,160649.15,0.413,-0.018,1,0,3,2,0.0,0.856,0
111038,2024-02-07 07:00:00,54,contract,48016.77,26645.35,0.103,-0.042,8645.97,0.18,167913.98,0.121,-0.025,0,0,22,2,1.0,0.507,0
104072,2024-02-07 08:00:00,28,salaried,48515.38,34203.72,0.499,0.071,2777.04,0.057,139547.59,0.216,-0.004,2,1,10,6,0.0,0.44,1
103547,2024-02-07 09:00:00,31,salaried,76862.5,35800.21,0.436,-0.062,22176.63,0.289,261731.2,0.147,-0.007,0,2,3,4,1.0,0.602,1
108069,2024-02-07 09:00:00,48,salaried,43085.35,29052.49,0.138,0.048,8836.91,0.205,353757.87,0.071,-0.09,1,1,2,7,0.0,0.471,0
114658,2024-02-07 09:00:00,32,salaried,66429.43,51165.45,0.357,0.071,18484.58,0.278,235311.68,0.222,0.06,0,0,16,7,1.0,0.704,0
101444,2024-02-07 11:00:00,45,self_employed,82235.76,53458.03,0.355,-0.212,25404.86,0.309,378567.07,0.083,0.056,0,0,0,1,0.0,0.788,0
105172,2024-02-07 13:00:00,44,self_employed,64500.32,44470.68,0.35,0.016,10928.54,0.169,293661.53,0.387,0.129,1,0,79,1,0.0,0.795,0
104810,2024-02-07 13:00:00,59,salaried,88048.23,56427.94,0.168,0.006,22389.68,0.254,136208.24,0.222,-0.143,0,0,9,3,2.0,0.251,0
108525,2024-02-07 13:00:00,45,contract,59750.84,32926.62,0.341,-0.121,13402.61,0.224,336501.29,0.502,-0.038,0,0,1,4,0.0,0.393,0
112093,2024-02-07 15:00:00,35,salaried,42051.54,35173.53,0.286,0.25,7150.46,0.17,228520.78,0.276,0.043,1,0,27,5,0.0,0.796,0
107904,2024-02-07 16:00:00,23,salaried,84960.18,45049.14,0.915,-0.014,7368.43,0.087,262285.1,0.188,0.089,0,1,26,6,1.0,0.46,0
104624,2024-02-07 16:00:00,45,salaried,36481.2,30324.12,0.27,0.052,3640.78,0.1,334238.01,0.349,-0.019,0,0,9,5,0.0,0.358,0
102146,2024-02-07 17:00:00,36,salaried,94652.77,65698.48,0.409,-0.141,32269.92,0.341,348387.02,0.251,-0.047,0,1,17,5,2.0,0.894,0
109376,2024-02-07 18:00:00,46,self_employed,82464.31,72605.62,0.247,-0.07,24787.92,0.301,274574.04,0.251,0.003,2,0,5,2,0.0,0.753,0
114804,2024-02-07 18:00:00,23,salaried,64032.14,54115.39,0.299,-0.166,8252.1,0.129,350386.63,0.442,-0.063,0,1,1,6,0.0,0.51,0
107745,2024-02-07 18:00:00,29,self_employed,113148.78,45811.6,0.512,-0.057,37571.3,0.332,242195.69,0.337,0.01,0,0,7,3,0.0,0.657,0
110929,2024-02-07 20:00:00,54,salaried,33714.76,27119.62,0.629,-0.08,2001.72,0.059,155144.48,0.419,-0.048,0,0,24,5,0.0,0.599,0
109688,2024-02-07 20:00:00,43,salaried,46366.8,31451.65,0.427,0.17,6765.37,0.146,50000.0,0.186,0.141,0,1,12,7,0.0,0.642,0
110401,2024-02-07 21:00:00,55,self_employed,60325.96,21463.71,0.168,0.075,3382.25,0.056,152259.64,0.116,-0.125,0,0,14,3,0.0,0.451,0
107580,2024-02-07 21:00:00,35,salaried,38010.12,30084.63,0.544,0.027,7452.86,0.196,372032.47,0.087,-0.032,0,0,3,1,1.0,0.523,0
102587,2024-02-07 22:00:00,59,self_employed,63085.58,50514.07,0.364,-0.03,18340.38,0.291,298019.67,0.399,0.083,0,0,3,5,0.0,0.49,0
103890,2024-02-07 22:00:00,59,salaried,45633.55,28292.33,0.389,0.023,10590.62,0.232,227938.78,0.405,-0.1,1,1,2,6,0.0,0.606,1
109325,2024-02-07 22:00:00,34,salaried,77248.58,60286.69,0.407,0.183,25936.2,0.336,240617.21,0.275,-0.062,0,1,7,2,1.0,0.604,0
109845,2024-02-07 22:00:00,24,self_employed,125414.87,56735.07,0.888,0.018,27281.11,0.218,284987.01,0.021,-0.051,0,2,2,4,0.0,0.648,0
110756,2024-02-08 00:00:00,26,salaried,48647.52,18357.41,0.537,-0.064,13849.82,0.285,187752.34,0.511,0.025,0,0,6,2,0.0,0.411,0
105262,2024-02-08 00:00:00,51,salaried,115772.79,91896.86,0.454,-0.067,7782.34,0.067,479418.2,0.051,-0.015,1,0,29,7,0.0,0.713,0
